record,age,sex,grade,race4,race7,bmi,stweight
923583,15 years old,Male,10th,All other races,Asian,20.492199999999997,55.790000000000006
1100420,17 years old,Male,12th,White,White,20.4618,61.24
936553,17 years old,Female,12th,All other races,Multiple - Non-Hispanic,28.3516,72.58
108106,15 years old,Male,9th,All other races,Am Indian / Alaska Native,NA,NA
1304369,15 years old,Male,10th,Black or African American,Black or African American,19.284999999999997,54.43
188616,16 years old,Female,10th,All other races,Am Indian / Alaska Native,NA,NA
936035,17 years old,Female,11th,Black or African American,Black or African American,29.445399999999996,72.58
1097085,16 years old,Male,9th,White,White,17.7731,54.43
1103123,15 years old,Female,10th,White,White,23.3875,67.59
188884,16 years old,Female,12th,White,White,NA,NA
1304966,15 years old,Male,10th,Hispanic/Latino,Hispanic/Latino,NA,NA
1316981,18 years old or older,Female,12th,White,White,20.486299999999996,54.43
1109046,18 years old or older,Female,12th,Hispanic/Latino,Hispanic/Latino,NA,NA
1310611,14 years old,Female,9th,Black or African American,Black or African American,24.584999999999997,65.32
499307,12 years old or younger,Male,NA,Hispanic/Latino,Hispanic/Latino,NA,NA
1303791,14 years old,Male,9th,White,White,22.3476,74.84
925921,16 years old,Male,11th,All other races,Multiple - Non-Hispanic,26.486599999999996,83.92
935360,17 years old,Female,11th,White,White,20.8264,56.7
924886,16 years old,Male,10th,White,White,31.2522,95.71000000000001
770208,16 years old,Female,10th,All other races,Asian,18.8803,45.36
933583,16 years old,Female,11th,White,White,19.619400000000002,56.7
32350,16 years old,Male,11th,Black or African American,Black or African American,NA,NA
1307698,17 years old,Male,12th,Hispanic/Latino,Hispanic/Latino,32.465300000000006,91.63
34418,17 years old,Male,11th,Hispanic/Latino,Hispanic/Latino,NA,NA
934464,16 years old,Female,11th,Hispanic/Latino,Hispanic/Latino,24.657500000000002,67.13
269243,17 years old,Female,10th,All other races,NA,NA,NA
922997,14 years old,Male,9th,Hispanic/Latino,Hispanic/Latino,22.733800000000002,68.04
1103220,15 years old,Female,10th,Black or African American,Black or African American,24.326900000000002,66.23
1311211,15 years old,Female,9th,White,White,20.4048,58.97
1310635,14 years old,Female,9th,Hispanic/Latino,Hispanic/Latino,21.261699999999998,54.43
1305438,15 years old,Male,9th,All other races,Multiple - Non-Hispanic,24.991699999999998,68.04
38371,15 years old,Female,9th,All other races,NA,NA,NA
33895,17 years old,Male,11th,Hispanic/Latino,Hispanic/Latino,NA,NA
934651,16 years old,Female,11th,All other races,Asian,16.3913,43.55
256650,15 years old,Male,10th,Hispanic/Latino,Hispanic/Latino,NA,NA
937529,18 years old or older,Female,12th,Hispanic/Latino,Hispanic/Latino,33.0406,79.38
1309545,18 years old or older,Male,12th,Black or African American,Black or African American,28.2715,102.06
333771,17 years old,Female,11th,White,White,22.6556,54.43
111671,17 years old,Male,12th,All other races,NA,NA,NA
1304537,15 years old,Male,9th,White,White,NA,NA
1313413,16 years old,Female,10th,White,White,30.6556,83.46000000000001
937130,17 years old,Female,12th,All other races,Multiple - Non-Hispanic,23.8237,64.86
260044,16 years old,Male,9th,White,White,NA,NA
771049,16 years old,Female,11th,All other races,Multiple - Non-Hispanic,20.0268,46.27
1311289,15 years old,Female,10th,Hispanic/Latino,Hispanic/Latino,23.003,56.7
773563,18 years old or older,Female,12th,All other races,Am Indian / Alaska Native,24.107100000000003,68.04
1102659,14 years old,Female,9th,NA,NA,NA,NA
935488,17 years old,Female,11th,White,White,22.917,66.23
1305813,16 years old,Male,9th,Hispanic/Latino,Hispanic/Latino,21.975299999999997,65.77
933338,16 years old,Female,10th,Hispanic/Latino,Hispanic/Latino,21.261699999999998,54.43
1106339,16 years old,Female,11th,Black or African American,Black or African American,NA,NA
930885,14 years old,Female,9th,White,White,17.5844,46.720000000000006
924541,15 years old,Male,9th,White,White,26.659300000000002,72.58
32472,16 years old,Male,10th,Hispanic/Latino,Hispanic/Latino,NA,NA
1316043,18 years old or older,Female,12th,Hispanic/Latino,Hispanic/Latino,26.463199999999997,70.31
1307440,17 years old,Male,11th,White,White,28.233900000000002,99.79
1304929,15 years old,Male,9th,White,White,NA,NA
110178,16 years old,Male,10th,All other races,Am Indian / Alaska Native,NA,NA
937444,17 years old,Female,12th,White,White,21.326,58.06
932675,15 years old,Female,9th,White,White,25.7643,77.11
32959,16 years old,Male,9th,All other races,NA,NA,NA
187754,16 years old,Female,10th,Black or African American,Black or African American,NA,NA
500040,15 years old,Male,9th,White,White,36.885799999999996,106.6
1312142,15 years old,Female,9th,Hispanic/Latino,Hispanic/Latino,22.3644,59.42
34842,17 years old,Male,11th,All other races,Am Indian / Alaska Native,NA,NA
330237,15 years old,Female,9th,Black or African American,Black or African American,36.5615,58.97
1311761,15 years old,Female,9th,White,White,17.6602,48.08
1309559,18 years old or older,Male,12th,Black or African American,Black or African American,NA,NA
932103,15 years old,Female,9th,All other races,Native Hawaiian/other PI,19.755599999999998,44.449999999999996
261581,17 years old,Male,10th,All other races,Asian,NA,NA
33864,17 years old,Male,9th,Black or African American,Black or African American,NA,NA
270559,17 years old,Female,10th,All other races,NA,NA,NA
503723,17 years old,Male,NA,White,White,23.1915,73.48
928201,17 years old,Male,11th,Hispanic/Latino,Hispanic/Latino,NA,NA
189492,17 years old,Female,NA,Black or African American,Black or African American,NA,NA
1109582,18 years old or older,Female,11th,Black or African American,Black or African American,34.375,88
269355,17 years old,Female,12th,All other races,Asian,NA,NA
1107805,17 years old,Female,11th,All other races,Asian,24.1665,58.06
1311716,15 years old,Female,10th,All other races,Am Indian / Alaska Native,18.0332,44.449999999999996
405499,16 years old,Female,10th,Black or African American,Black or African American,19.255499999999998,58.97
500092,15 years old,Male,9th,All other races,Am Indian / Alaska Native,31.1535,104.33
33490,16 years old,Male,10th,All other races,Am Indian / Alaska Native,NA,NA
112455,17 years old,Male,11th,Hispanic/Latino,Hispanic/Latino,NA,NA
635179,18 years old or older,Male,10th,Hispanic/Latino,Hispanic/Latino,33.598800000000004,108.86
38685,16 years old,Female,11th,White,White,NA,NA
929556,18 years old or older,Male,11th,Black or African American,Black or African American,20.248699999999996,57.15
34509,17 years old,Male,11th,All other races,NA,NA,NA
930413,14 years old,Female,9th,Hispanic/Latino,Hispanic/Latino,27.2344,67.13
513418,18 years old or older,Female,12th,Black or African American,Black or African American,24.411900000000003,64.86
929043,18 years old or older,Male,12th,White,White,23.025499999999997,77.11
1104653,15 years old,Female,9th,Hispanic/Latino,Hispanic/Latino,20.16,45.36
1316258,18 years old or older,Female,12th,Hispanic/Latino,Hispanic/Latino,20.486299999999996,54.43
768676,15 years old,Female,10th,White,White,35.356399999999994,99.79
1314834,17 years old,Female,11th,All other races,Asian,18.6055,47.63
1106305,16 years old,Female,9th,NA,NA,23.558699999999998,54.43
924947,16 years old,Male,11th,All other races,Asian,21.975299999999997,65.77
935608,17 years old,Female,11th,Black or African American,Black or African American,19.6584,53.52
30767,14 years old,Male,9th,All other races,NA,NA,NA
106887,NA,NA,NA,NA,NA,NA,NA
928360,17 years old,Male,11th,All other races,Asian,27.402399999999997,83.92
500377,15 years old,Male,9th,All other races,Multiple - Non-Hispanic,20.994999999999997,70.31
34315,17 years old,Male,12th,Hispanic/Latino,Hispanic/Latino,NA,NA
1098503,16 years old,Male,10th,Hispanic/Latino,Hispanic/Latino,16.4408,50.349999999999994
401795,18 years old or older,Male,12th,All other races,Multiple - Non-Hispanic,26.9772,80.74000000000001
257193,15 years old,Male,9th,All other races,Asian,NA,NA
1107186,17 years old,Female,12th,Hispanic/Latino,Hispanic/Latino,19.8252,47.63
925882,16 years old,Male,10th,Hispanic/Latino,Hispanic/Latino,31.6963,97.07
1310505,14 years old,Female,9th,All other races,Asian,NA,NA
1306027,16 years old,Male,10th,White,White,25.7701,81.64999999999999
763942,16 years old,Male,11th,All other races,Asian,20.441399999999998,66.23
1103969,15 years old,Female,9th,All other races,Multiple - Non-Hispanic,34.1007,102.06
1095252,14 years old,Male,9th,All other races,Asian,24.429599999999997,68.95
1315816,17 years old,Female,10th,All other races,Multiple - Non-Hispanic,22.195,58.97
1315679,17 years old,Female,11th,Hispanic/Latino,Hispanic/Latino,19.3233,47.63
1094628,14 years old,Male,9th,All other races,Am Indian / Alaska Native,26.357000000000003,74.39
1102250,14 years old,Female,9th,Black or African American,Black or African American,22.494,61.24
933353,16 years old,Female,10th,Hispanic/Latino,Hispanic/Latino,20.375,52.160000000000004
329765,15 years old,Female,9th,All other races,Multiple - Non-Hispanic,NA,NA
335385,17 years old,Female,11th,All other races,Am Indian / Alaska Native,18.781299999999998,49.9
927361,17 years old,Male,11th,Black or African American,Black or African American,19.619400000000002,56.7
1317027,18 years old or older,Female,11th,Black or African American,Black or African American,36.3242,92.99000000000001
634740,18 years old or older,Male,12th,All other races,Native Hawaiian/other PI,23.784699999999997,67.13
928327,17 years old,Male,12th,All other races,Asian,25.114200000000004,72.58
1108339,17 years old,Female,11th,Hispanic/Latino,Hispanic/Latino,27.2812,81.64999999999999
1312510,15 years old,Female,10th,Black or African American,Black or African American,35.4375,90.72
926528,16 years old,Male,11th,Hispanic/Latino,Hispanic/Latino,20.884900000000002,63.96
1108169,17 years old,Female,12th,Black or African American,Black or African American,27.802599999999998,78.47
407222,17 years old,Female,12th,Hispanic/Latino,Hispanic/Latino,NA,NA
1099623,17 years old,Male,12th,All other races,Multiple - Non-Hispanic,NA,NA
112868,17 years old,Male,12th,All other races,NA,NA,NA
265528,15 years old,Female,9th,White,White,NA,NA
408848,18 years old or older,Female,12th,Black or African American,Black or African American,39.3743,111.13
260168,17 years old,Male,12th,White,White,NA,NA
1313081,16 years old,Female,11th,Hispanic/Latino,Hispanic/Latino,23.003,56.7
513198,17 years old,Female,11th,White,White,22.733800000000002,68.04
936139,17 years old,Female,12th,All other races,Am Indian / Alaska Native,21.598,49.9
1315821,17 years old,Female,11th,White,White,NA,NA
37211,14 years old,Female,9th,Hispanic/Latino,Hispanic/Latino,NA,NA
121736,17 years old,Female,12th,White,White,NA,NA
934267,16 years old,Female,10th,Hispanic/Latino,Hispanic/Latino,25.2,56.7
922728,14 years old,Male,9th,White,White,22.339100000000002,63.05
1315042,17 years old,Female,12th,All other races,Asian,22.217100000000002,68.04
937834,18 years old or older,Female,12th,Black or African American,Black or African American,19.7669,55.790000000000006
260214,17 years old,Male,12th,White,White,NA,NA
930683,14 years old,Female,9th,Hispanic/Latino,Hispanic/Latino,23.034300000000002,55.339999999999996
924852,16 years old,Male,10th,All other races,Asian,22.8763,60.78
1314308,16 years old,Female,11th,White,White,18.833900000000003,54.43
1316785,18 years old or older,Female,11th,Black or African American,Black or African American,22.268699999999995,54.89
1315007,17 years old,Female,11th,White,White,21.6602,58.97
932569,15 years old,Female,10th,White,White,18.6437,52.620000000000005
1102809,14 years old,Female,9th,Hispanic/Latino,Hispanic/Latino,19.8277,45.809999999999995
1315578,17 years old,Female,11th,Hispanic/Latino,Hispanic/Latino,24.844800000000003,61.24
1308152,17 years old,Male,12th,White,White,25.825499999999998,70.31
1308257,17 years old,Male,11th,White,White,19.3284,61.24
396846,15 years old,Male,9th,Black or African American,Black or African American,25.0058,74.84
927268,17 years old,Male,11th,White,White,24.3832,86.17999999999999
762805,16 years old,Male,12th,Hispanic/Latino,Hispanic/Latino,27.4671,79.38
1309304,18 years old or older,Male,12th,All other races,Asian,27.089499999999997,90.72
1310219,18 years old or older,Male,12th,All other races,Multiple - Non-Hispanic,40.9202,122.47
186741,15 years old,Female,9th,White,White,NA,NA
923827,15 years old,Male,9th,Black or African American,Black or African American,16.6612,45.36
1316027,17 years old,Female,11th,Hispanic/Latino,Hispanic/Latino,22.8763,60.78
1102842,14 years old,Female,9th,All other races,Native Hawaiian/other PI,19.151100000000003,43.09
762967,16 years old,Male,10th,NA,NA,19.7033,58.97
268264,16 years old,Female,11th,Black or African American,Black or African American,NA,NA
924539,15 years old,Male,9th,All other races,Asian,25.6677,90.72
1310729,14 years old,Female,9th,White,White,26.5164,74.84
1308160,17 years old,Male,11th,White,White,23.3875,67.59
40416,17 years old,Female,11th,White,White,NA,NA
1096599,15 years old,Male,10th,All other races,Multiple - Non-Hispanic,22.0458,69.85
39370,16 years old,Female,11th,Hispanic/Latino,Hispanic/Latino,NA,NA
330855,15 years old,Female,10th,All other races,Asian,22.8204,56.25
1098470,16 years old,Male,10th,Hispanic/Latino,Hispanic/Latino,23.946699999999996,71.66999999999999
109630,16 years old,Male,12th,White,White,NA,NA
1096724,15 years old,Male,10th,White,White,25.114200000000004,72.58
930541,14 years old,Female,9th,Hispanic/Latino,Hispanic/Latino,26.838900000000002,75.75
765304,17 years old,Male,12th,All other races,Native Hawaiian/other PI,24.0732,63.96
929925,18 years old or older,Male,12th,All other races,Native Hawaiian/other PI,18.6782,53.98
113449,18 years old or older,Male,12th,All other races,Asian,NA,NA
929376,18 years old or older,Male,11th,White,White,37.066500000000005,133.81
401546,17 years old,Male,12th,NA,NA,NA,NA
926275,16 years old,Male,10th,Hispanic/Latino,Hispanic/Latino,26.694800000000004,94.35
34037,17 years old,Male,11th,White,White,NA,NA
1314600,17 years old,Female,11th,Hispanic/Latino,Hispanic/Latino,20.0576,49.44
36908,14 years old,Female,9th,Black or African American,Black or African American,NA,NA
330127,15 years old,Female,10th,Hispanic/Latino,Hispanic/Latino,NA,NA
402073,18 years old or older,Male,NA,Black or African American,Black or African American,NA,NA
